,track_id,artist_name,track_title,track_genres,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,folder
14,30,Nicky Cook,Too Happy,"[{'genre_id': '76', 'genre_title': 'Experimental Pop', 'genre_url': 'http://freemusicarchive.org/genre/Experimental_Pop/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",-0.0740932679362665,-1.554988759689817,1.5466471803284336,-0.2193848704214378,0.2700415463362186,0.618836746442378,-0.0763581416149306,-0.7062606863318979,-0.4083671020522132,0.5816900790374798,0.3363974021023329,0.0464439224665718,-0.6473177333162313,0.0826650144944044,0.2932995410848153,0
15,30,Nicky Cook,Too Happy,"[{'genre_id': '76', 'genre_title': 'Experimental Pop', 'genre_url': 'http://freemusicarchive.org/genre/Experimental_Pop/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",1.9193322737737253,2.769539000677928,1.3263311146133252,0.3027632058320266,-0.6850265463501012,0.6805754316802113,0.4742330684387472,-0.9640937315210872,1.1978550431781925,0.0556086240554895,0.3975827624835884,0.0118085913511092,-0.129051878441352,0.2802857304869311,0.0148590706258165,0
16,30,Nicky Cook,Too Happy,"[{'genre_id': '76', 'genre_title': 'Experimental Pop', 'genre_url': 'http://freemusicarchive.org/genre/Experimental_Pop/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",-0.0740932679362665,-1.554988759689817,1.5466471803284336,-0.2193848704214378,0.2700415463362186,0.618836746442378,-0.0763581416149306,-0.7062606863318979,-0.4083671020522132,0.5816900790374798,0.3363974021023329,0.0464439224665718,-0.6473177333162313,0.0826650144944044,0.2932995410848153,0
17,30,Nicky Cook,Too Happy,"[{'genre_id': '76', 'genre_title': 'Experimental Pop', 'genre_url': 'http://freemusicarchive.org/genre/Experimental_Pop/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",1.9193322737737253,2.769539000677928,1.3263311146133252,0.3027632058320266,-0.6850265463501012,0.6805754316802113,0.4742330684387472,-0.9640937315210872,1.1978550431781925,0.0556086240554895,0.3975827624835884,0.0118085913511092,-0.129051878441352,0.2802857304869311,0.0148590706258165,0
18,46,Nicky Cook,Yosemite,"[{'genre_id': '76', 'genre_title': 'Experimental Pop', 'genre_url': 'http://freemusicarchive.org/genre/Experimental_Pop/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",0.9324873605974764,-0.0447770068828095,-0.8708822911669415,-1.066125296188651,-0.0822198226056831,1.476341251829005,-0.4369379115253893,-0.2047774722768783,1.09045780538148,0.0126050759364678,0.2163095835230954,0.7288589579495873,-0.4055980553957175,0.0656880456967081,-0.1665522414382627,0
19,46,Nicky Cook,Yosemite,"[{'genre_id': '76', 'genre_title': 'Experimental Pop', 'genre_url': 'http://freemusicarchive.org/genre/Experimental_Pop/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",-0.4930239891481884,-0.5219461333945821,0.3894215638998057,-0.4410170317689539,-0.4502208212551756,-0.2678831353613083,0.0718633645253232,-0.5782625019164076,-0.5160895656863875,0.1521882372935576,0.0528378225281105,0.3711378572892494,0.0868874923892556,0.4020870568566378,-0.1875651167290675,0
20,46,Nicky Cook,Yosemite,"[{'genre_id': '76', 'genre_title': 'Experimental Pop', 'genre_url': 'http://freemusicarchive.org/genre/Experimental_Pop/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",0.9324873605974764,-0.0447770068828095,-0.8708822911669415,-1.066125296188651,-0.0822198226056831,1.476341251829005,-0.4369379115253893,-0.2047774722768783,1.09045780538148,0.0126050759364678,0.2163095835230954,0.7288589579495873,-0.4055980553957175,0.0656880456967081,-0.1665522414382627,0
21,46,Nicky Cook,Yosemite,"[{'genre_id': '76', 'genre_title': 'Experimental Pop', 'genre_url': 'http://freemusicarchive.org/genre/Experimental_Pop/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",-0.4930239891481884,-0.5219461333945821,0.3894215638998057,-0.4410170317689539,-0.4502208212551756,-0.2678831353613083,0.0718633645253232,-0.5782625019164076,-0.5160895656863875,0.1521882372935576,0.0528378225281105,0.3711378572892494,0.0868874923892556,0.4020870568566378,-0.1875651167290675,0
22,48,Nicky Cook,Light of Light,"[{'genre_id': '76', 'genre_title': 'Experimental Pop', 'genre_url': 'http://freemusicarchive.org/genre/Experimental_Pop/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",0.2658322533825971,-0.2748331884110662,-1.2845865321607473,-2.534593327078684,0.7963088971030617,0.4877179132977662,0.0669685706349677,-0.1653283418372809,-1.0468570778853603,0.0128187547734045,-0.1365733149964051,0.5651969956741163,-0.3762195363155841,-0.0912916337911306,-0.1573809895513527,0
23,48,Nicky Cook,Light of Light,"[{'genre_id': '76', 'genre_title': 'Experimental Pop', 'genre_url': 'http://freemusicarchive.org/genre/Experimental_Pop/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",1.938909559584142,1.2856477645501236,1.1840863144428606,-2.131004235567083,-0.2296225226925579,0.3398349576770482,1.957580786336219,-0.3087990332918618,0.175945859038391,0.3441849702179334,0.4981914410306217,1.047905476958678,0.1295147894736424,-0.0075190747307954,-0.1622352696573627,0
24,48,Nicky Cook,Light of Light,"[{'genre_id': '76', 'genre_title': 'Experimental Pop', 'genre_url': 'http://freemusicarchive.org/genre/Experimental_Pop/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",-1.4381839045503912,0.1069949080616858,1.5516914389647538,-1.102776711613941,2.190807077876333,-0.6231636728574922,-0.3009787433372288,0.6870104620368074,-0.2608226240522879,0.0695851021386548,0.7758377653636492,-0.1887822180957533,0.1503624911006841,0.0576015318561953,-0.1375304126102173,4
25,48,Nicky Cook,Light of Light,"[{'genre_id': '76', 'genre_title': 'Experimental Pop', 'genre_url': 'http://freemusicarchive.org/genre/Experimental_Pop/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",0.2658322533825971,-0.2748331884110662,-1.2845865321607473,-2.534593327078684,0.7963088971030617,0.4877179132977662,0.0669685706349677,-0.1653283418372809,-1.0468570778853603,0.0128187547734045,-0.1365733149964051,0.5651969956741163,-0.3762195363155841,-0.0912916337911306,-0.1573809895513527,0
26,48,Nicky Cook,Light of Light,"[{'genre_id': '76', 'genre_title': 'Experimental Pop', 'genre_url': 'http://freemusicarchive.org/genre/Experimental_Pop/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",1.938909559584142,1.2856477645501236,1.1840863144428606,-2.131004235567083,-0.2296225226925579,0.3398349576770482,1.957580786336219,-0.3087990332918618,0.175945859038391,0.3441849702179334,0.4981914410306217,1.047905476958678,0.1295147894736424,-0.0075190747307954,-0.1622352696573627,0
27,48,Nicky Cook,Light of Light,"[{'genre_id': '76', 'genre_title': 'Experimental Pop', 'genre_url': 'http://freemusicarchive.org/genre/Experimental_Pop/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",-1.4381839045503912,0.1069949080616858,1.5516914389647538,-1.102776711613941,2.190807077876333,-0.6231636728574922,-0.3009787433372288,0.6870104620368074,-0.2608226240522879,0.0695851021386548,0.7758377653636492,-0.1887822180957533,0.1503624911006841,0.0576015318561953,-0.1375304126102173,4
28,48,Nicky Cook,Light of Light,"[{'genre_id': '76', 'genre_title': 'Experimental Pop', 'genre_url': 'http://freemusicarchive.org/genre/Experimental_Pop/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",0.2658322533825971,-0.2748331884110662,-1.2845865321607473,-2.534593327078684,0.7963088971030617,0.4877179132977662,0.0669685706349677,-0.1653283418372809,-1.0468570778853603,0.0128187547734045,-0.1365733149964051,0.5651969956741163,-0.3762195363155841,-0.0912916337911306,-0.1573809895513527,0
29,48,Nicky Cook,Light of Light,"[{'genre_id': '76', 'genre_title': 'Experimental Pop', 'genre_url': 'http://freemusicarchive.org/genre/Experimental_Pop/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",1.938909559584142,1.2856477645501236,1.1840863144428606,-2.131004235567083,-0.2296225226925579,0.3398349576770482,1.957580786336219,-0.3087990332918618,0.175945859038391,0.3441849702179334,0.4981914410306217,1.047905476958678,0.1295147894736424,-0.0075190747307954,-0.1622352696573627,0
30,48,Nicky Cook,Light of Light,"[{'genre_id': '76', 'genre_title': 'Experimental Pop', 'genre_url': 'http://freemusicarchive.org/genre/Experimental_Pop/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",-1.4381839045503912,0.1069949080616858,1.5516914389647538,-1.102776711613941,2.190807077876333,-0.6231636728574922,-0.3009787433372288,0.6870104620368074,-0.2608226240522879,0.0695851021386548,0.7758377653636492,-0.1887822180957533,0.1503624911006841,0.0576015318561953,-0.1375304126102173,4
31,134,AWOL,Street Music,"[{'genre_id': '21', 'genre_title': 'Hip-Hop', 'genre_url': 'http://freemusicarchive.org/genre/Hip-Hop/'}]",0.0313377377133678,1.8115136324332373,-0.2883899384642368,-0.6910519722622787,-0.1674120638568974,0.0102987532839435,0.3144904648478462,-0.0137162366682543,-0.4893311131141876,0.0596881109070726,0.4239119796893247,-0.611535768354887,0.271018135978984,-0.0493059475625339,-0.0081149228994629,0
32,134,AWOL,Street Music,"[{'genre_id': '21', 'genre_title': 'Hip-Hop', 'genre_url': 'http://freemusicarchive.org/genre/Hip-Hop/'}]",-2.7197908160966198,-1.9441369276112337,1.776911865364783,2.177912775423449,-0.5041645833784522,-0.3431797954898537,-0.3187535729470676,-0.2514611444797679,-1.456369394427721,0.8255267640009272,-0.4280257849660457,-0.2416661102627155,1.2055549209807577,-0.2776434811421006,-0.151190566883909,1
33,134,AWOL,Street Music,"[{'genre_id': '21', 'genre_title': 'Hip-Hop', 'genre_url': 'http://freemusicarchive.org/genre/Hip-Hop/'}]",0.0313377377133678,1.8115136324332373,-0.2883899384642368,-0.6910519722622787,-0.1674120638568974,0.0102987532839435,0.3144904648478462,-0.0137162366682543,-0.4893311131141876,0.0596881109070726,0.4239119796893247,-0.611535768354887,0.271018135978984,-0.0493059475625339,-0.0081149228994629,0
34,134,AWOL,Street Music,"[{'genre_id': '21', 'genre_title': 'Hip-Hop', 'genre_url': 'http://freemusicarchive.org/genre/Hip-Hop/'}]",-2.7197908160966198,-1.9441369276112337,1.776911865364783,2.177912775423449,-0.5041645833784522,-0.3431797954898537,-0.3187535729470676,-0.2514611444797679,-1.456369394427721,0.8255267640009272,-0.4280257849660457,-0.2416661102627155,1.2055549209807577,-0.2776434811421006,-0.151190566883909,1
35,135,Abominog,Father's Day,"[{'genre_id': '45', 'genre_title': 'Loud-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Loud-Rock/'}, {'genre_id': '58', 'genre_title': 'Psych-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Psych-Rock/'}]",-1.978939895793335,1.5432305357595542,-1.513987903380951,0.1305962199767771,-1.1385344375389466,0.0608765674856988,-0.1762479449857185,-0.1843651473009218,0.3012272288480935,-0.2846140039971004,0.3584679602231174,0.1642981146860407,-0.5696914678512162,-0.218142043707948,0.1794477943799185,0
36,135,Abominog,Father's Day,"[{'genre_id': '45', 'genre_title': 'Loud-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Loud-Rock/'}, {'genre_id': '58', 'genre_title': 'Psych-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Psych-Rock/'}]",-2.9221479711243323,-0.4419882788748004,1.1994450626871842,0.5226750115687356,0.4779722856854194,0.399045122445845,-0.1776314719494474,0.4025457727814996,-0.0142786768844702,0.3245716178092653,-0.6757026070555543,-0.14962607757518,0.1079415881902253,-0.0437017930869404,0.0027818689793223,1
37,135,Abominog,Father's Day,"[{'genre_id': '45', 'genre_title': 'Loud-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Loud-Rock/'}, {'genre_id': '58', 'genre_title': 'Psych-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Psych-Rock/'}]",-1.978939895793335,1.5432305357595542,-1.513987903380951,0.1305962199767771,-1.1385344375389466,0.0608765674856988,-0.1762479449857185,-0.1843651473009218,0.3012272288480935,-0.2846140039971004,0.3584679602231174,0.1642981146860407,-0.5696914678512162,-0.218142043707948,0.1794477943799185,0
38,135,Abominog,Father's Day,"[{'genre_id': '45', 'genre_title': 'Loud-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Loud-Rock/'}, {'genre_id': '58', 'genre_title': 'Psych-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Psych-Rock/'}]",-2.9221479711243323,-0.4419882788748004,1.1994450626871842,0.5226750115687356,0.4779722856854194,0.399045122445845,-0.1776314719494474,0.4025457727814996,-0.0142786768844702,0.3245716178092653,-0.6757026070555543,-0.14962607757518,0.1079415881902253,-0.0437017930869404,0.0027818689793223,1
39,136,Abominog,Peel Back The Mountain Sky,"[{'genre_id': '45', 'genre_title': 'Loud-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Loud-Rock/'}, {'genre_id': '58', 'genre_title': 'Psych-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Psych-Rock/'}]",0.0871580459574318,1.4480847835091273,0.0905737416602908,0.5353677175703756,-0.2403773232276195,-0.8661048243530798,0.882753587923191,-0.5371664429097943,0.7784814189661512,0.6518020900199325,-0.1510497226656836,0.3045049932897914,-0.127448403608751,0.0472246146298699,0.0023172042511723,0
40,136,Abominog,Peel Back The Mountain Sky,"[{'genre_id': '45', 'genre_title': 'Loud-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Loud-Rock/'}, {'genre_id': '58', 'genre_title': 'Psych-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Psych-Rock/'}]",-1.286226810773945,-0.6376408879172665,-0.2970244104170471,-2.465264423586116,1.0253185895458263,0.8385976420784387,-0.5776798889645673,-0.7520862730309232,-0.067877551543306,-0.1627257180477087,0.629972902731785,0.0196290875569135,-0.0006931757880543,-0.3046864361673684,0.0863017774033641,1
41,136,Abominog,Peel Back The Mountain Sky,"[{'genre_id': '45', 'genre_title': 'Loud-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Loud-Rock/'}, {'genre_id': '58', 'genre_title': 'Psych-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Psych-Rock/'}]",0.0871580459574318,1.4480847835091273,0.0905737416602908,0.5353677175703756,-0.2403773232276195,-0.8661048243530798,0.882753587923191,-0.5371664429097943,0.7784814189661512,0.6518020900199325,-0.1510497226656836,0.3045049932897914,-0.127448403608751,0.0472246146298699,0.0023172042511723,0
42,136,Abominog,Peel Back The Mountain Sky,"[{'genre_id': '45', 'genre_title': 'Loud-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Loud-Rock/'}, {'genre_id': '58', 'genre_title': 'Psych-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Psych-Rock/'}]",-1.286226810773945,-0.6376408879172665,-0.2970244104170471,-2.465264423586116,1.0253185895458263,0.8385976420784387,-0.5776798889645673,-0.7520862730309232,-0.067877551543306,-0.1627257180477087,0.629972902731785,0.0196290875569135,-0.0006931757880543,-0.3046864361673684,0.0863017774033641,1
43,137,Airway,Side A,"[{'genre_id': '1', 'genre_title': 'Avant-Garde', 'genre_url': 'http://freemusicarchive.org/genre/Avant-Garde/'}, {'genre_id': '32', 'genre_title': 'Noise', 'genre_url': 'http://freemusicarchive.org/genre/Noise/'}]",0.1667515264393362,-0.4580000628213178,-3.027027247146782,-0.3740816573424262,0.1719706485983567,-1.8476660416382653,0.2266248096010757,0.7581941314246289,-0.5581222465688489,1.7343088420147057,0.2391567212805692,0.788117113432682,-0.1984843603860168,0.4725143840118566,-0.2582314841420043,0
44,137,Airway,Side A,"[{'genre_id': '1', 'genre_title': 'Avant-Garde', 'genre_url': 'http://freemusicarchive.org/genre/Avant-Garde/'}, {'genre_id': '32', 'genre_title': 'Noise', 'genre_url': 'http://freemusicarchive.org/genre/Noise/'}]",-0.4038773052554893,-1.7572615387812138,-0.5781221405765283,-2.029524634730948,1.2713226228257457,1.4805909465582,1.5433053600860556,0.5003013902368474,1.0265930629854707,-0.4465891503120212,0.1083209860993433,-0.5317525875422087,0.2742097271555695,-0.155990339396764,-0.0246603213883249,1
45,137,Airway,Side A,"[{'genre_id': '1', 'genre_title': 'Avant-Garde', 'genre_url': 'http://freemusicarchive.org/genre/Avant-Garde/'}, {'genre_id': '32', 'genre_title': 'Noise', 'genre_url': 'http://freemusicarchive.org/genre/Noise/'}]",0.1667515264393362,-0.4580000628213178,-3.027027247146782,-0.3740816573424262,0.1719706485983567,-1.8476660416382653,0.2266248096010757,0.7581941314246289,-0.5581222465688489,1.7343088420147057,0.2391567212805692,0.788117113432682,-0.1984843603860168,0.4725143840118566,-0.2582314841420043,0
46,137,Airway,Side A,"[{'genre_id': '1', 'genre_title': 'Avant-Garde', 'genre_url': 'http://freemusicarchive.org/genre/Avant-Garde/'}, {'genre_id': '32', 'genre_title': 'Noise', 'genre_url': 'http://freemusicarchive.org/genre/Noise/'}]",-0.4038773052554893,-1.7572615387812138,-0.5781221405765283,-2.029524634730948,1.2713226228257457,1.4805909465582,1.5433053600860556,0.5003013902368474,1.0265930629854707,-0.4465891503120212,0.1083209860993433,-0.5317525875422087,0.2742097271555695,-0.155990339396764,-0.0246603213883249,1
47,138,Airway,Side B,"[{'genre_id': '1', 'genre_title': 'Avant-Garde', 'genre_url': 'http://freemusicarchive.org/genre/Avant-Garde/'}, {'genre_id': '32', 'genre_title': 'Noise', 'genre_url': 'http://freemusicarchive.org/genre/Noise/'}]",0.7536464163116988,3.1233548319562665,0.4637134782055824,0.3367991884097176,1.4309186636148272,-0.6813973157377328,0.9390100143225782,0.2355692073093761,-0.4970961241511283,1.088874829260749,-1.164806611892166,0.2067245630214159,-1.339624451590414,-0.0678077832849817,0.2919298736728116,0
48,138,Airway,Side B,"[{'genre_id': '1', 'genre_title': 'Avant-Garde', 'genre_url': 'http://freemusicarchive.org/genre/Avant-Garde/'}, {'genre_id': '32', 'genre_title': 'Noise', 'genre_url': 'http://freemusicarchive.org/genre/Noise/'}]",-2.167585950867272,2.21260803732836,-1.2688577730394488,-0.5486570641427737,-0.396425488870634,-1.0786527997739597,-0.6219584817026882,-0.2093215624932591,-0.8013402689005853,-0.0636804682898964,0.3405048896984979,-1.0556027618938215,0.1231785022825976,-0.2245929085460652,0.0656347202748215,1
49,138,Airway,Side B,"[{'genre_id': '1', 'genre_title': 'Avant-Garde', 'genre_url': 'http://freemusicarchive.org/genre/Avant-Garde/'}, {'genre_id': '32', 'genre_title': 'Noise', 'genre_url': 'http://freemusicarchive.org/genre/Noise/'}]",0.7536464163116988,3.1233548319562665,0.4637134782055824,0.3367991884097176,1.4309186636148272,-0.6813973157377328,0.9390100143225782,0.2355692073093761,-0.4970961241511283,1.088874829260749,-1.164806611892166,0.2067245630214159,-1.339624451590414,-0.0678077832849817,0.2919298736728116,0
50,138,Airway,Side B,"[{'genre_id': '1', 'genre_title': 'Avant-Garde', 'genre_url': 'http://freemusicarchive.org/genre/Avant-Garde/'}, {'genre_id': '32', 'genre_title': 'Noise', 'genre_url': 'http://freemusicarchive.org/genre/Noise/'}]",-2.167585950867272,2.21260803732836,-1.2688577730394488,-0.5486570641427737,-0.396425488870634,-1.0786527997739597,-0.6219584817026882,-0.2093215624932591,-0.8013402689005853,-0.0636804682898964,0.3405048896984979,-1.0556027618938215,0.1231785022825976,-0.2245929085460652,0.0656347202748215,1
